payments,email,opened,agreement,credit_limit,risk_score
610,1,0,0,1242.0535865654047,0.5114479726024055
670,1,0,0,1606.3951302208952,0.5701167228985102
580,1,1,0,1432.325663831155,0.5528138404076175
590,1,1,0,885.5661651493152,0.41343651910992796
600,0,0,0,790.0795437856713,0.3696836126175109
520,1,0,0,536.4692835706308,0.31291274627621657
710,0,0,0,1842.5795053720074,0.5867713291772467
520,1,0,0,965.114302073093,0.4396694698956866
700,0,0,0,1287.7394252544248,0.5043466069790439
600,1,1,0,1164.212947289621,0.4844387549025809
530,1,0,0,625.6413569226579,0.32505835757029256
640,0,0,0,618.016964678588,0.3355832635880814
710,1,1,0,1555.8293457693335,0.5817537512476656
650,0,0,0,1257.1303742925666,0.5155119197772418
640,1,1,0,1176.8036613788036,0.51335116072507
650,0,0,0,1028.3778568179769,0.4715537306002128
870,0,0,0,1464.0657672079203,0.5388178924289169
640,1,0,0,309.2884555604154,0.20836645277551258
600,0,0,0,810.7225857136222,0.4037899585196492
640,1,1,1,1615.3755183427222,0.5700471851962864
700,1,1,1,1176.8591118161935,0.48902297627374003
670,1,1,1,1518.5836835071887,0.5552649961646965
590,0,0,0,822.4965412399198,0.40028437871676315
680,1,1,0,1255.5378064416577,0.5220717807719654
720,0,0,0,1346.257358292175,0.5060097778443791
780,1,0,0,1477.8571904593762,0.5437361285869593
720,0,0,0,1443.0800744804133,0.5407267138948983
640,1,0,0,632.2916945933895,0.34962584074660025
610,1,1,0,1489.8649531625056,0.5486361907860837
550,1,1,0,864.0149358131158,0.416091753851298
800,0,0,0,1061.8170174844745,0.489078421031009
480,1,0,0,696.2121550312493,0.38736458269776614
820,1,0,0,1390.1827516175574,0.5478194300327855
630,0,0,0,1142.88280565958,0.4871138168805111
630,1,0,0,926.4583089019304,0.42318481732359864
580,0,0,0,682.75302282866,0.37013036107077896
580,0,0,0,831.2795632414529,0.41686643659536454
560,0,0,0,438.33364458264566,0.2668437643408189
700,1,0,0,933.0907053539379,0.4589198104143461
580,0,0,0,535.3951197833729,0.2999742325114274
910,0,0,0,2358.6126064381115,0.6691468462647647
680,1,0,0,1095.1167168454458,0.4554787438045927
790,0,0,0,1957.0380467773919,0.6212031097511949
570,1,0,0,662.3758029863901,0.3504620242550052
870,0,0,0,1951.0498302977148,0.6196394512068567
800,0,0,0,1532.4267335570398,0.5504438039446393
640,1,1,1,1397.537264512333,0.5472123171366153
570,1,0,0,944.9148934121413,0.4372494793132714
580,0,0,0,532.8630403633979,0.3113150967807458
500,1,0,0,673.0895821148512,0.3625444006542476
680,0,0,0,1281.0544526121528,0.5182285830264669
590,0,0,0,538.5535540675312,0.30533003100469247
570,1,1,1,1151.5574561314245,0.47758828824143323
460,1,0,0,427.6576181527715,0.24551413203887643
660,0,0,0,1330.5053592837542,0.5234176354188768
950,0,0,0,2102.4254649056916,0.6349150590742434
780,0,0,0,1345.5211418483718,0.5377753588083328
890,0,0,0,2206.906484939633,0.6576930209537623
610,1,1,0,672.7215882396681,0.347913019834696
810,1,1,0,1616.1260958840835,0.5477465916510239
600,0,0,0,436.760734154448,0.2604856292032775
600,0,0,0,816.2105836942048,0.40066905846682627
790,0,0,0,2042.6708609321743,0.6228440629706754
530,0,0,0,1395.3197366004613,0.5314678892230857
570,0,0,0,720.1977288830174,0.3838426106112579
790,0,0,0,1543.0198090819665,0.5582781473656389
400,1,1,1,552.1229471720011,0.30457405883346994
660,0,0,0,1447.831152298179,0.5318049085102485
610,0,0,0,1079.2188545787226,0.46775353056641855
610,0,0,0,1403.632864859718,0.5468490344319498
760,0,0,0,1271.9894015798393,0.5156941233210078
660,0,0,0,1151.2866182255675,0.49883851019018444
570,1,1,0,1136.5262797183204,0.4953400219047231
600,1,0,0,1337.985345209127,0.5186016240641556
720,0,0,0,1407.901462533385,0.539140517758456
800,0,0,0,2485.497496862556,0.6690929795150268
560,0,0,0,1071.1837840234123,0.4646126878979972
670,1,1,0,1178.6381289553783,0.4969019152109853
600,1,0,0,2087.974731562026,0.6333794193786813
700,1,0,0,949.6354604682434,0.42923220841609655
910,1,1,0,2651.6177877482983,0.6855472276808638
820,1,0,0,2100.2099515086024,0.6369649970152305
520,1,0,0,581.5752920071715,0.3080934838610489
690,1,0,0,1644.7660433012447,0.5900896462851869
580,1,1,1,773.1354972230217,0.39818610883045824
850,0,0,0,1819.4819470528753,0.6074003622990427
640,0,0,0,1660.5792202191678,0.5790686065610693
790,1,1,1,1795.5298156543981,0.5973340101124514
680,1,1,1,696.646005779042,0.3705141489680158
550,1,0,0,1393.93425780325,0.5389158538730643
840,0,0,0,1957.4226817047247,0.6194742303245099
580,1,0,0,871.5307985070817,0.4199609029081431
770,0,0,0,1718.0021182082542,0.582957967903534
680,0,0,0,1167.0264142504457,0.5000446815553915
720,1,1,0,1189.0110087070211,0.48974861717192947
570,1,0,0,1010.6508649263876,0.4734612768522513
610,1,0,0,1065.7726278148068,0.45513649982280086
650,1,1,1,954.4964404043703,0.43735833079836617
710,1,0,0,611.8308458906565,0.34722123119495163
690,1,0,0,671.707059637623,0.3705284680156184
590,0,0,0,481.19777623424494,0.29076512484720257
630,1,1,1,960.6186588432181,0.45283571072778844
750,1,0,0,1354.482164373856,0.5345223370991535
470,1,0,0,787.2863909200902,0.4016925908233746
640,1,0,0,643.7798986178984,0.35635336429782083
600,0,0,0,1197.7323844367922,0.5100384221841932
640,1,1,1,1486.4439963655595,0.5357035561272665
670,1,1,0,1106.6689697089175,0.4844468834083743
670,1,1,1,313.2318720493742,0.21310382088946336
570,1,1,0,1218.1317541271942,0.4879411446332177
820,0,0,0,1214.3897188665999,0.4888137954828446
680,0,0,0,1648.6848691400971,0.5709955116996824
550,0,0,0,812.0199297033182,0.40942248838501405
620,1,0,0,1260.3183592422747,0.5043595100867407
540,1,0,0,828.569296751584,0.4159712407324291
730,0,0,0,967.1237606915352,0.45416752030820656
780,1,1,1,1879.6023879212364,0.6112169063957457
590,0,0,0,1020.5030854884516,0.4796480820990375
600,1,1,0,573.4028201911816,0.3357473706756008
760,1,1,1,1690.6367274793845,0.5714652695406016
710,0,0,0,1432.3689548155373,0.5576561913186329
670,1,1,1,1134.8488283668835,0.49355603173735063
640,1,1,1,770.7135783411926,0.38331514968458497
1030,1,0,0,2251.736297515061,0.6525638394145257
680,1,0,0,1341.933220095227,0.535871903768393
760,1,0,0,1517.977378834623,0.5644372388797149
640,0,0,0,1189.5911745859146,0.4878974853274338
580,0,0,0,885.4504109366035,0.42682350370311994
780,1,0,0,2386.2319426199347,0.6709040210912672
620,1,1,1,1031.348900020183,0.46241599262076505
780,1,1,1,1765.0116734291607,0.5827887734379338
630,1,0,0,1014.4903068855898,0.4612508381416102
530,0,0,0,815.6612990057167,0.4034154364407281
550,1,1,1,476.1043264040078,0.291291108105713
540,0,0,0,715.7692443338846,0.383953463944034
530,1,1,1,625.8980032592771,0.33806807093126034
820,1,1,1,1764.1638498243271,0.5946563458311622
720,0,0,0,1917.961506822567,0.6187796594651097
400,0,0,0,326.733214421301,0.21627165773911444
600,1,0,0,550.5757054683522,0.31706231662373763
760,1,0,0,1606.9177436087439,0.5749978674016758
810,1,0,0,836.0235655218926,0.41759156162944505
720,1,1,1,595.0942777631875,0.34199711603909244
570,1,1,1,1149.1524662587767,0.48746307484683704
780,1,1,0,1352.8724999979183,0.5316384785501359
510,1,1,1,988.8801721819539,0.44973787091830847
550,0,0,0,873.4775176338533,0.4192842020941167
710,1,0,0,866.1725224660743,0.4273606636766171
810,1,0,0,1284.3787472646932,0.5130611603998844
500,1,1,1,477.6575140934398,0.2683899069733504
740,1,0,0,1394.7624360721038,0.5505732322852069
540,1,1,1,594.8906298863553,0.33686933253235984
590,0,0,0,1635.0241856898044,0.5769383732275754
590,1,1,0,1202.09282204975,0.4969811672570669
640,0,0,0,809.0479457251029,0.4071756305456359
880,1,1,1,2167.621982289625,0.6411833523423918
770,1,1,1,1095.7949933233267,0.4558458906760056
680,1,1,0,1064.8234787153933,0.442308744604416
540,0,0,0,1400.7531342363707,0.5495447568457592
820,1,1,1,1018.0584578106842,0.46465651198307995
630,0,0,0,922.3056061665466,0.42976836056080403
660,0,0,0,676.6887785380658,0.362934067427702
760,0,0,0,1788.8298484520146,0.6003394593288093
710,1,0,0,1304.1145714736329,0.5176314132846981
650,1,1,1,630.927255855974,0.32962550418409003
700,1,1,0,1673.4380167209895,0.5851968963593616
720,0,0,0,1217.034285332055,0.4981319063262701
630,1,1,1,822.741547184364,0.41211276155533544
660,0,0,0,1463.8599957701945,0.5559704228177496
670,0,0,0,1401.95308344625,0.5316901057103778
640,0,0,0,900.0167760691978,0.42693515646099284
560,0,0,0,1130.5956463470286,0.48095466232854556
580,1,1,1,608.2257301324389,0.33503367494812125
560,1,0,0,995.771999081466,0.4679593599345955
560,1,0,0,974.832470095897,0.4304908216934228
630,1,1,0,716.4053251162984,0.3897404213346617
670,1,0,0,685.5132103546576,0.3727778646689343
610,1,0,0,1804.3348684370453,0.5956552737267458
770,0,0,0,1457.43300755596,0.5446784966779027
710,0,0,0,1000.3797225134331,0.4562193483957931
540,0,0,0,881.2070922823241,0.42456216467245084
680,1,1,1,767.1790241878952,0.38527692712972594
740,1,1,1,1283.8036058380019,0.5063541870820095
880,0,0,0,2780.579512301378,0.7060176642733552
650,1,1,1,1292.2412755460643,0.506959345506551
670,1,1,0,1625.70796474077,0.5745798428052935
490,0,0,0,693.954968766254,0.3441398613430349
610,1,1,1,927.053894115017,0.4439132070140572
710,1,0,0,952.7411912559481,0.4564421221363179
720,1,0,0,1878.6885792852306,0.6166433426163492
690,0,0,0,922.8792905574716,0.42374014229434553
610,1,1,1,685.5600694032795,0.38379212122492623
810,1,1,1,1646.1506091299718,0.568346589036464
750,1,0,0,1408.7025693832074,0.5485621168269689
580,0,0,0,851.4822721976091,0.4115254512207312
580,1,0,0,852.747935044754,0.4209012523906939
690,0,0,0,1746.3505582755336,0.5975328984103517
700,0,0,0,2130.9122953778037,0.6562951157297803
790,0,0,0,1962.5149009133672,0.6286424084224075
810,0,0,0,1407.9586575883318,0.535190665741051
610,0,0,0,822.2050822621617,0.40380127455532655
650,1,0,0,1001.5338749797761,0.4460642657339314
740,0,0,0,643.3158759003607,0.3421127432344721
630,1,1,1,677.276185628293,0.35820373312246007
730,0,0,0,1593.0639104508214,0.5655503560831785
550,1,1,1,812.9412992502369,0.4057188974233284
670,1,0,0,879.903520207939,0.40802518082006267
680,1,1,0,979.6982386419636,0.4523138608527923
570,0,0,0,1496.108507564944,0.5597770122546504
730,1,0,0,1045.5612852462427,0.4747255991818487
780,0,0,0,2042.7750690402383,0.6301867143837833
610,1,0,0,1159.7961674948372,0.5124967098025283
730,0,0,0,1532.7952541329928,0.5727039133664298
780,0,0,0,2014.1972027507172,0.6380394407893603
780,0,0,0,947.833089161089,0.43125586850483927
550,0,0,0,997.5446826286644,0.45037682888135183
790,1,0,0,1283.3450842197208,0.5196055463689215
620,0,0,0,347.71208002732254,0.22885389710109522
610,0,0,0,1123.5350880126703,0.47908925217654647
830,1,0,0,1596.0851971489797,0.5616702906005173
630,0,0,0,1199.466712254607,0.5018548601054057
870,0,0,0,2177.5553812648136,0.6477782488535078
920,1,1,0,1763.667880015478,0.5831530012467535
590,0,0,0,777.6095399504999,0.3873992945952832
540,1,0,0,1186.1621380052725,0.504794777821895
860,0,0,0,2174.178604089819,0.649113638879702
720,0,0,0,568.5798340284441,0.3287188356710304
670,1,1,1,630.0535808845561,0.3492939661583319
710,0,0,0,1611.7536390538344,0.5728997613420365
860,1,0,0,1830.2152765369663,0.5915136939882937
770,1,1,0,1345.074850502754,0.5101610755446885
740,1,1,0,1526.044523579546,0.5531445963960238
490,0,0,0,1003.4036205114963,0.4406314692028056
620,1,0,0,1195.4039220193129,0.4901835377843315
680,1,1,1,960.1743842235878,0.4429698172926353
490,0,0,0,804.8266563531797,0.39020740629461814
650,1,1,1,823.016206556795,0.39824485927325015
610,1,1,1,667.2206962246837,0.35729054827148343
640,0,0,0,1056.252460328453,0.46918852975394143
570,0,0,0,1352.6917864997963,0.5369898941724438
660,0,0,0,792.8802886459613,0.3975911282135916
790,1,1,0,1290.4586190017733,0.5192222059882929
740,0,0,0,1525.6232154240022,0.5556591591872907
700,1,1,1,1370.7316835381014,0.5234303829369534
560,0,0,0,695.1086499449458,0.3763917184257534
730,1,1,0,1690.3102888151896,0.5895869852307211
640,0,0,0,1243.1838684068211,0.49468613552900026
840,1,1,0,1599.876944329592,0.5783500095194637
470,1,0,0,773.548591039422,0.374443929854846
670,1,1,0,1074.9398844355933,0.4833669124659336
690,0,0,0,1753.4476963068134,0.590630081308251
720,1,1,0,1099.9631158310865,0.4743403738364897
530,1,1,1,1172.672324576764,0.48071779498745437
670,0,0,0,343.83775510132864,0.22627082929161085
660,1,1,0,1235.6585247627447,0.5135303485914985
530,0,0,0,594.6097245634976,0.31897227802386696
560,0,0,0,412.38542358104746,0.2529221318015531
770,0,0,0,1029.0171606261567,0.4572349258123294
620,1,0,0,484.4466481094036,0.29013516950068396
720,1,1,0,1906.8065754444144,0.6168354711039761
500,1,0,0,695.7832995810393,0.36468606996982844
670,0,0,0,661.1691400774316,0.34805677203676877
780,0,0,0,2077.7434396245612,0.6324232592658261
670,0,0,0,1346.4615620760198,0.5146526780691963
700,0,0,0,1008.6546577921226,0.4443747830184309
800,0,0,0,971.683694181684,0.42992624466299223
730,1,0,0,1835.3028768430408,0.6093233132904483
670,0,0,0,1227.1963490519652,0.5114529824039523
740,1,1,1,1929.5413611331992,0.6255468757989772
660,0,0,0,932.4595353294658,0.44211684011287755
700,1,0,0,504.3281801829165,0.3011553982071161
680,0,0,0,1069.060623927664,0.4833773272875802
550,0,0,0,1074.0606221684561,0.46933380092433363
520,1,1,0,1295.148096068469,0.5055993190475615
670,0,0,0,745.1066502975112,0.386283381703773
580,0,0,0,1169.8354375485721,0.4854264436117125
640,0,0,0,1209.3366205385917,0.48367520247987233
690,0,0,0,525.4377555535634,0.26459465740173543
660,0,0,0,463.2325666204376,0.27161821457032354
600,1,1,0,870.4993808584911,0.4300351939553031
610,1,0,0,1079.3635028511665,0.48185361982154906
800,0,0,0,2067.651093616023,0.6372201821501133
490,1,0,0,757.8175464744995,0.37746146505821526
650,0,0,0,1160.304877103037,0.49644138430385315
840,0,0,0,1678.9532669100463,0.5860071309291603
620,0,0,0,894.1284707583291,0.43841714107325136
640,0,0,0,1486.478188819037,0.5588825547077317
620,0,0,0,1398.1292780849942,0.5380043451660345
720,0,0,0,1498.042835083565,0.5647563758788383
790,1,1,0,1880.4812254598478,0.6040427598835364
690,0,0,0,527.649935911828,0.3073176800837635
790,1,1,1,1421.6834612391945,0.553890781128862
580,0,0,0,1093.938030734655,0.4810039977630283
800,1,0,0,1443.3740902514908,0.5390324288201349
540,0,0,0,667.7655176898033,0.3584603410611757
620,0,0,0,843.983864800863,0.4126148590158019
640,0,0,0,989.0235242559309,0.4449124641384311
660,1,1,1,643.8281395491355,0.34419352216099447
700,1,1,1,1171.852391386829,0.5133591396302918
690,0,0,0,1052.9318650963007,0.48264654291981374
870,0,0,0,2851.2258097593462,0.7028126381095001
570,1,0,0,526.7685769795826,0.29942792408782204
690,1,0,0,1506.2156729211763,0.5468872185593026
620,0,0,0,942.2820498371651,0.4383795856658346
630,1,0,0,958.6871404722464,0.4377678988028831
780,1,0,0,1871.333866731359,0.6213677161060704
570,0,0,0,1330.9004820052958,0.5332472645344504
780,0,0,0,1913.6556671900873,0.6264213329698795
700,0,0,0,1174.5045964734907,0.5095318166544667
700,1,0,0,1377.912927715197,0.5350453319621972
400,0,0,0,671.6160994142474,0.3640058034865856
390,0,0,0,588.171726636631,0.3257185023274332
620,1,1,1,1325.1235888763968,0.5446462528993008
530,1,1,1,757.9925676248125,0.3962026038951391
580,0,0,0,615.4892187568108,0.3401225554501423
680,1,0,0,1508.0846480357704,0.5543752666093487
770,0,0,0,1734.387878979729,0.5905145343223283
640,0,0,0,1340.1189761883738,0.5565813380592023
680,1,0,0,1275.5435001323265,0.5060196611452595
780,0,0,0,2177.320653623289,0.6468346813215867
710,0,0,0,727.7941720997131,0.3920563155190036
530,1,1,0,696.6526394028538,0.35104241225739424
750,0,0,0,1835.589810841147,0.6150722531632091
480,1,0,0,647.2919276539859,0.34789187971516883
910,1,1,1,2240.435042470016,0.648949377282161
770,1,0,0,979.9418124683632,0.43810056720273133
680,0,0,0,1576.4805561799838,0.5608048792541154
580,1,1,1,964.916206339314,0.4424569630370432
730,1,0,0,1377.1169846662465,0.5311527700886184
610,1,1,0,1126.290101330221,0.48233868135238095
670,0,0,0,1131.9399465251938,0.4858928081719626
820,1,0,0,1960.8884622732105,0.6180369432214101
730,0,0,0,2006.4239822484694,0.6273662256274588
810,1,1,0,2631.1327684358607,0.6814926562781267
600,1,0,0,813.5617662142911,0.38328665903355824
680,1,0,0,1107.9312800705632,0.4862892993758861
530,1,1,1,344.1344771799991,0.20477995663818913
700,0,0,0,1214.5466145008656,0.5057846928648805
740,1,1,1,1028.1929206314005,0.4744896927120348
780,0,0,0,918.8565091726948,0.4524971688439269
910,1,1,0,3102.3812764448494,0.7308588444871883
680,1,0,0,1289.4498429802684,0.5080803341943468
530,1,0,0,429.0243630685465,0.2697174601181195
650,1,1,0,809.380063879111,0.40150798200661475
580,0,0,0,1051.3042159296285,0.4781664471882669
640,0,0,0,1126.209361314437,0.47250954680800067
420,0,0,0,351.64817768683923,0.2461980493394328
570,1,0,0,662.5808233732603,0.34001398333458943
690,1,0,0,878.280000611996,0.4229386987081202
460,0,0,0,878.8050045609657,0.41717496816689015
630,1,0,0,999.0237596011891,0.45625397112804983
700,1,1,1,1113.071063048006,0.49382474356415834
720,1,1,1,998.0877227533217,0.4383808396950497
710,1,1,1,895.9575228904874,0.4199720419418647
630,1,1,0,1112.633799284917,0.5012728742639081
740,1,1,0,1680.4988536173628,0.597174074872468
660,0,0,0,1377.6758634464245,0.5367204237223226
590,1,0,0,898.9251673327509,0.45343525110828903
740,0,0,0,1112.2790758434949,0.4833852171378149
630,1,0,0,1493.9767362623663,0.5533378929527584
800,0,0,0,2279.0955962454186,0.6539829425195042
620,1,0,0,1073.9654939826414,0.46563629008382623
730,0,0,0,858.3073108406422,0.42459792807930197
530,1,1,1,750.4413739679753,0.3838968954364091
600,0,0,0,834.2037396204884,0.4178629721364157
820,0,0,0,1805.6227170618583,0.5982631053320583
620,1,1,1,600.0373737972582,0.33199642028018755
520,0,0,0,907.9774277447273,0.4256246819139006
630,1,0,0,1100.191021542103,0.48117647431993604
640,0,0,0,1291.0359707297398,0.510957743842436
680,1,1,0,754.4595691668579,0.4019421133053255
710,0,0,0,1369.1044861234905,0.5299808798195398
740,0,0,0,1372.7603280681337,0.5368518518480222
630,1,1,1,1369.5641878673484,0.5198768831417518
660,0,0,0,983.3078897042911,0.45412677290495196
650,0,0,0,1005.9514759585616,0.44687606391022566
550,0,0,0,556.0458029754014,0.2930908846207269
570,0,0,0,1065.6984685368418,0.46154938595797773
930,0,0,0,2620.2952559755495,0.6794443647477234
670,1,1,0,1201.579822206038,0.5153904771674754
750,1,0,0,1430.801516073639,0.5259346641258171
760,1,1,0,1255.4120005451102,0.5099882798755297
520,1,0,0,1466.6562509475239,0.536174020825572
590,0,0,0,1147.5864856695487,0.4827655184053702
640,0,0,0,1000.7951559853868,0.4739694821568214
750,1,1,0,2313.5404996419684,0.6635937935234152
430,0,0,0,555.8122370390519,0.3053230663013203
770,0,0,0,1751.7101455473808,0.6030655054303821
520,1,0,0,867.3181055383312,0.4140165681265708
610,1,1,1,980.1433836054892,0.45244527889803926
960,0,0,0,2846.542484203139,0.7009175324454394
620,0,0,0,1801.4590316587914,0.5932536899230161
680,1,0,0,1470.546451138672,0.5442830686077358
640,0,0,0,831.0527352333816,0.40834974867360585
580,1,1,0,1236.9076751721486,0.5122138783460474
510,0,0,0,1092.2472282094259,0.458201114241691
600,0,0,0,953.5180793010148,0.43174968643742234
590,1,0,0,890.6523406655646,0.4338745158825558
920,1,1,0,2739.3016955520134,0.693117357068542
610,1,0,0,521.28016842482,0.306988060976865
710,1,1,0,1260.3007108684385,0.5140588623573816
710,1,1,0,1699.6584276163005,0.5809220848160404
580,0,0,0,1041.588854246209,0.46759900886231515
770,1,1,1,1644.2743773370712,0.5772209187244783
670,0,0,0,1043.973263382302,0.46543080064505943
900,0,0,0,2321.3323917254397,0.6643257822221283
810,1,0,0,1670.2237639623554,0.5894335968674598
820,1,1,0,2089.378180866901,0.6433739863739525
650,0,0,0,1408.9310593259302,0.544263225707544
540,1,1,1,629.1265465254647,0.3535910405318442
800,1,0,0,1731.8701827240475,0.5867872926095742
780,1,0,0,869.7534890398383,0.40274422248646474
620,0,0,0,721.2524970318528,0.3858029629217983
780,1,1,0,1919.3826107816558,0.6285260200136998
540,1,0,0,408.3912672571362,0.2297388034657461
930,0,0,0,2520.710228986711,0.679702864037204
690,0,0,0,1056.393642302588,0.47289736711232266
820,1,1,0,1541.6339228266067,0.5753822007789082
670,1,1,1,499.6628702543003,0.30405196705037696
710,1,1,1,1603.6553929824156,0.5659591602352544
580,0,0,0,484.70650720955126,0.2845377650084263
900,0,0,0,2320.517535117756,0.6655180818413519
610,1,1,0,1498.740516768191,0.5610883826823254
670,0,0,0,513.9645004803642,0.30207025650232977
660,0,0,0,1000.1242791358495,0.44341917838396633
690,0,0,0,1510.9802652670858,0.5423271636191372
650,0,0,0,1636.9857265776484,0.5794830858386673
530,0,0,0,651.8227179422323,0.35937871844806346
750,0,0,0,1480.8342032333264,0.5372988444370009
620,0,0,0,1389.490456451468,0.5333330860491756
520,0,0,0,1082.8624974456802,0.4841752642929111
730,1,1,0,1285.214297663588,0.536788196234389
660,0,0,0,970.5779966691874,0.4421419554579811
500,1,1,1,420.637315061187,0.2657176537049593
790,0,0,0,670.4103364187084,0.35694939408793935
690,1,0,0,369.1795723301575,0.25549705403215683
760,0,0,0,1095.3922745205007,0.4864397198030024
680,1,1,1,834.4973021984233,0.4355309707757869
570,1,0,0,833.5789294007459,0.4039182085698787
630,1,1,1,1073.8460615302513,0.4693895542437527
450,1,1,0,751.4514040385933,0.4103523503917319
590,0,0,0,1485.593318970235,0.5541015548745692
820,1,0,0,715.6234546105794,0.37118036114093717
570,0,0,0,1186.9875609100945,0.4918941565347013
700,1,0,0,1606.3893937826979,0.5749446885734265
850,1,0,0,1967.1494323140241,0.6344380928433783
630,0,0,0,921.4521204513162,0.42892256552145047
800,1,1,1,1550.6928062613167,0.5642382124194886
880,0,0,0,1534.6238477052425,0.5676523525340148
460,1,1,0,616.6595825039968,0.33745076965843646
810,0,0,0,915.2271016503818,0.4261153637216104
640,0,0,0,619.4296711320975,0.3539142748298251
630,0,0,0,775.205149043735,0.39652484751153594
670,0,0,0,1333.4983096099434,0.5264000330353689
690,1,0,0,961.7371509821456,0.4555286866464887
730,1,0,0,1380.8688278723655,0.5346062042223654
720,0,0,0,1313.1877284132474,0.5387192489391881
570,0,0,0,347.2574613553775,0.2233865214461278
800,1,1,0,2368.947861939583,0.6758501205431131
600,1,0,0,764.3643163600992,0.39144389805719004
650,1,1,1,1381.1682895722613,0.5309163454879461
680,1,1,0,1341.9020553863922,0.5282610683633493
520,0,0,0,503.159170843581,0.29276933228117963
740,0,0,0,624.9287429664458,0.3442452859160575
770,1,0,0,1558.710743783832,0.5795186600630725
570,0,0,0,1051.4609968795342,0.49093132734763656
610,1,0,0,1110.7819418580486,0.4845403581201404
620,1,0,0,224.61446499389933,0.15115067769329113
520,0,0,0,709.8915667705162,0.35700370135868853
790,1,0,0,1966.4631950210007,0.6369760964418264
540,0,0,0,1079.1822967363628,0.46951732567344867
660,1,1,1,655.8505154977775,0.355457176596202
670,1,1,0,816.141550821485,0.3999244472210049
550,1,1,1,695.3744628078131,0.38707481525300674
720,1,1,0,880.2697690372424,0.4338412639436194
750,0,0,0,1591.1825957214394,0.5837602976967246
780,1,1,0,1838.0805072708345,0.6116538676677904
470,0,0,0,732.4267463338373,0.36809736794454806
750,0,0,0,1522.883498816542,0.5272366629508326
740,0,0,0,1741.0555548981251,0.5974530673785705
720,1,0,0,1226.063105612786,0.5133429234662192
880,1,1,1,1807.6353729259906,0.6097255314812746
680,0,0,0,1323.7776081010109,0.5256069508326225
600,1,1,0,1047.4798462796023,0.45960774409460525
650,1,1,0,1308.9893614066766,0.512984202690544
640,0,0,0,1229.0028985895149,0.4905148850548795
690,1,0,0,989.6954259765707,0.43956504736614066
640,0,0,0,857.657325794501,0.42208644354216096
730,1,1,1,977.5266575353991,0.4693290475242783
620,0,0,0,742.242167186591,0.37465634963895256
600,1,0,0,702.7860223340828,0.36492379359560695
500,0,0,0,658.5821687672517,0.36052128231036074
690,0,0,0,1287.7814755706997,0.5264264219894571
480,0,0,0,942.6629267813814,0.4545817121466725
700,0,0,0,1659.2318334269269,0.5709887625649221
800,1,0,0,1631.9943178838141,0.5675342170384212
680,0,0,0,644.4333860108773,0.36395562103187173
690,1,1,0,1460.9425603331185,0.5417351228598529
740,1,1,1,1654.5817716105362,0.59078382110752925
600,0,0,0,630.9662933114371,0.33788332477197763
630,1,0,0,993.8156027586057,0.4267498617190923
520,0,0,0,424.06771945355,0.25921322834056226
560,1,0,0,1367.5421299141522,0.5386290676518916
620,0,0,0,530.0051077537769,0.32560703855548323
620,1,0,0,1083.142208195115,0.48984409349688474
830,0,0,0,1750.4118660778638,0.5827174690402622
640,0,0,0,626.9240883176651,0.34595702402765055
560,1,1,1,499.0040384018048,0.29906708569194307
540,0,0,0,442.4576537924337,0.27384371804969265
690,1,1,0,1310.64395706281,0.5357491736904948
650,1,1,0,1701.795199348728,0.6054760206952067
530,1,1,1,493.6930404867973,0.2701876706345688
730,1,1,0,1718.133761192009,0.587686354333309
820,1,0,0,1972.2852498052778,0.629082257993993
640,0,0,0,1301.36459140502,0.5115895606841839
490,1,0,0,360.86254929665,0.24080933311130617
690,1,0,0,477.8510228047266,0.2812077216499334
800,1,1,0,1763.7640632271098,0.5880158596459573
710,1,1,1,1221.5393038545176,0.4926610110128442
680,0,0,0,1681.195275724488,0.5818743101419013
740,1,0,0,1326.104080925848,0.5252170030911292
720,0,0,0,1757.7753909667742,0.5918077357060393
690,0,0,0,836.0189284681446,0.4177904055632687
600,0,0,0,817.4860429735,0.38745735734586634
760,0,0,0,1690.2839731038393,0.5949664985133252
750,0,0,0,835.3123992333872,0.4065244459397324
640,0,0,0,1354.7843648951969,0.5189715572726115
510,0,0,0,763.8697225635494,0.37973064755469704
570,0,0,0,643.698308460992,0.3507039797507545
700,1,1,1,1392.1011655241975,0.5337869615895314
710,0,0,0,1535.553020538766,0.5610411051531453
700,0,0,0,1724.8107916069748,0.5829639825348374
780,0,0,0,1536.0496640109918,0.556154528568434
750,1,0,0,1929.1360956416752,0.6169510858096854
670,1,0,0,783.305809713327,0.38755017935686953
730,1,1,0,1254.880298931266,0.530285823755341
940,0,0,0,1503.3034783944581,0.5590627921125133
750,0,0,0,1613.0485584595301,0.5682372295282659
750,0,0,0,1335.2855231510891,0.5260401297219606
550,1,1,1,765.5072858310031,0.39411693166037787
580,1,1,1,876.2567397749784,0.4174011563167339
690,0,0,0,762.3428032559013,0.38589132391515263
570,0,0,0,778.0008277802492,0.3830561127214036
750,0,0,0,1523.220339973861,0.5617432796200481
640,1,0,0,1390.5633102147233,0.5285507893468546
490,0,0,0,1290.981453551016,0.5145653045420915
720,1,1,1,1329.0754071408066,0.5282960377636403
670,0,0,0,1128.2611026323436,0.4682351407409472
730,0,0,0,1259.0223901899114,0.5267477822974239
510,1,0,0,690.6239571038672,0.359486541740043
690,0,0,0,1168.0763219088356,0.4945807456606558
600,1,1,0,808.8617938194158,0.4099299268084688
